LSOA_code,LSOA_name,LAD_code,LAD_name,ITL1_code,Transaction,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
E01013887,Nottingham 001A,E06000018,Nottingham,TLF,Balance_of_secondary_income,-3.620,-3.389,-3.377,-3.598,-3.710,-3.910,-3.915,-2.404,-2.225,-2.409,-0.873,-0.579,0.987,-1.003,-0.464,0.159,1.411,2.945,5.786,5.559
E01013887,Nottingham 001A,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,22.561,22.865,23.416,23.277,23.222,23.562,23.543,22.865,22.613,22.294,22.956,24.102,26.299,26.007,25.717,26.535,27.387,30.573,33.019,35.369
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Operating_surplus,1.798,1.842,1.767,1.898,2.003,1.834,1.881,1.740,1.510,1.499,1.572,1.521,1.704,1.784,1.938,1.974,2.150,2.187,2.319,2.445
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Mixed_income,1.153,1.123,1.107,1.144,1.194,1.223,1.226,1.301,1.386,1.454,1.557,1.508,1.720,2.016,2.218,2.360,2.542,2.704,2.789,2.994
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Compensation_of_employees,12.086,12.119,12.319,12.580,12.732,13.683,14.253,13.891,13.624,14.271,13.948,14.832,15.282,16.174,15.584,15.221,16.430,17.115,17.711,18.456
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,"Property_income,_received",3.179,2.756,2.980,3.246,3.087,3.653,3.458,2.794,2.777,2.970,2.688,2.764,2.939,3.431,2.981,2.748,2.608,2.525,2.180,2.693
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Primary_resources_total,18.216,17.839,18.173,18.868,19.016,20.392,20.818,19.727,19.297,20.193,19.764,20.625,21.644,23.405,22.722,22.304,23.729,24.530,24.999,26.588
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,"Property_income,_paid",0.596,0.604,0.746,0.894,1.026,1.026,1.208,0.480,0.290,0.301,0.319,0.306,0.319,0.312,0.329,0.289,0.436,0.341,0.201,0.245
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Primary_uses_total,0.596,0.604,0.746,0.894,1.026,1.026,1.208,0.480,0.290,0.301,0.319,0.306,0.319,0.312,0.329,0.289,0.436,0.341,0.201,0.245
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Balance_of_primary_incomes,17.619,17.236,17.427,17.974,17.990,19.366,19.609,19.247,19.007,19.892,19.445,20.319,21.325,23.092,22.393,22.015,23.293,24.189,24.797,26.342
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,5.120,5.231,5.412,5.475,5.428,5.780,6.164,6.907,7.089,6.670,7.138,7.522,7.279,7.823,8.255,7.950,7.899,8.791,9.204,10.344
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.356,0.364,0.379,0.399,0.271,0.438,0.420,0.352,0.306,0.439,0.542,0.480,0.541,0.511,0.493,0.514,0.562,0.568,0.528,0.435
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Secondary_resources_total,5.476,5.595,5.790,5.874,5.699,6.217,6.584,7.259,7.395,7.109,7.681,8.002,7.820,8.334,8.748,8.464,8.461,9.359,9.731,10.778
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",3.964,4.030,3.972,4.080,4.142,4.572,4.926,4.936,4.901,5.132,4.802,4.771,4.602,4.805,4.925,4.439,4.194,4.023,3.999,4.482
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.991,1.806,1.977,2.116,2.057,2.217,2.155,1.918,2.004,2.198,1.921,2.033,1.051,2.552,2.337,2.202,2.388,2.386,2.317,2.865
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.515,0.552,0.596,0.629,0.497,0.656,0.665,0.643,0.636,0.724,0.759,0.748,0.824,0.801,0.811,0.834,0.815,0.830,0.797,0.742
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Secondary_uses_total,6.471,6.389,6.545,6.825,6.696,7.445,7.746,7.496,7.541,8.055,7.481,7.552,6.478,8.159,8.073,7.475,7.396,7.239,7.113,8.089
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Balance_of_secondary_income,-0.995,-0.793,-0.755,-0.951,-0.997,-1.228,-1.162,-0.238,-0.146,-0.946,0.199,0.450,1.342,0.175,0.675,0.989,1.065,2.120,2.618,2.689
E01013888,Nottingham 004B,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,16.625,16.442,16.672,17.023,16.992,18.138,18.448,19.009,18.860,18.946,19.644,20.769,22.667,23.268,23.068,23.003,24.358,26.309,27.415,29.032
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Operating_surplus,1.748,1.791,1.719,1.846,1.975,1.834,1.907,1.717,1.490,1.479,1.615,1.563,1.751,1.834,1.992,2.029,2.209,2.248,2.383,2.513
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Mixed_income,1.493,1.479,1.455,1.500,1.590,1.567,1.603,1.629,1.749,1.790,1.741,1.717,2.017,2.295,2.343,2.522,2.966,3.308,3.387,3.564
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Compensation_of_employees,14.412,14.902,15.334,15.718,16.225,16.643,17.406,16.354,16.379,16.744,17.157,18.316,18.322,18.812,19.011,19.092,19.079,19.635,20.364,21.704
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,"Property_income,_received",4.029,3.601,3.931,4.281,4.151,4.693,4.618,3.590,3.639,3.787,3.588,3.717,3.843,4.405,3.833,3.892,3.548,3.485,2.805,3.456
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Primary_resources_total,21.683,21.774,22.438,23.345,23.942,24.738,25.533,23.290,23.257,23.799,24.102,25.312,25.933,27.346,27.178,27.535,27.802,28.676,28.939,31.237
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,"Property_income,_paid",0.622,0.652,0.799,0.979,1.137,1.100,1.352,0.528,0.324,0.328,0.366,0.349,0.359,0.355,0.362,0.311,0.453,0.354,0.215,0.259
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Primary_uses_total,0.622,0.652,0.799,0.979,1.137,1.100,1.352,0.528,0.324,0.328,0.366,0.349,0.359,0.355,0.362,0.311,0.453,0.354,0.215,0.259
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Balance_of_primary_incomes,21.060,21.121,21.639,22.366,22.806,23.637,24.181,22.763,22.933,23.471,23.736,24.963,25.574,26.991,26.816,27.224,27.349,28.322,28.724,30.978
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,5.734,6.075,6.327,6.422,6.487,6.674,7.326,7.984,8.423,8.446,8.884,9.306,9.005,8.767,8.669,9.018,9.137,10.206,11.060,12.135
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.371,0.394,0.406,0.438,0.300,0.469,0.470,0.387,0.341,0.479,0.621,0.549,0.609,0.580,0.543,0.553,0.585,0.590,0.563,0.458
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Secondary_resources_total,6.106,6.469,6.733,6.860,6.787,7.143,7.796,8.370,8.764,8.925,9.506,9.854,9.614,9.347,9.212,9.572,9.722,10.796,11.623,12.593
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",5.024,5.266,5.240,5.380,5.570,5.874,6.579,6.342,6.423,6.545,6.410,6.415,6.018,6.170,6.332,6.286,5.706,5.555,5.146,5.753
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,2.832,2.649,2.927,3.133,3.105,3.197,3.230,2.765,2.948,3.146,2.878,3.068,1.543,3.314,3.007,2.783,2.873,2.793,2.755,3.457
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.537,0.596,0.639,0.689,0.550,0.704,0.744,0.707,0.709,0.791,0.869,0.855,0.928,0.910,0.893,0.898,0.847,0.862,0.851,0.782
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Secondary_uses_total,8.393,8.512,8.806,9.202,9.226,9.774,10.553,9.814,10.081,10.482,10.157,10.338,8.489,10.395,10.232,9.966,9.426,9.210,8.752,9.992
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Balance_of_secondary_income,-2.288,-2.043,-2.073,-2.342,-2.439,-2.631,-2.757,-1.443,-1.317,-1.556,-0.651,-0.484,1.125,-1.047,-1.020,-0.395,0.295,1.586,2.871,2.601
E01013889,Nottingham 004C,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,18.773,19.078,19.566,20.023,20.367,21.006,21.424,21.319,21.616,21.915,23.085,24.479,26.699,25.944,25.796,26.830,27.644,29.907,31.595,33.579
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Operating_surplus,1.699,1.741,1.670,1.820,1.921,1.734,1.778,1.601,1.389,1.379,1.506,1.458,1.633,1.735,1.884,1.919,2.090,2.126,2.254,2.377
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Mixed_income,1.107,1.123,1.104,1.153,1.218,1.181,1.209,1.237,1.333,1.399,1.660,1.643,1.890,1.907,1.813,2.004,2.411,2.594,2.729,2.952
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Compensation_of_employees,13.521,14.328,14.552,15.004,15.468,15.484,16.201,15.185,15.212,15.984,15.347,16.700,16.332,18.032,18.943,19.102,19.916,20.381,20.913,22.969
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,"Property_income,_received",3.093,2.833,3.061,3.368,3.262,3.596,3.518,2.734,2.775,2.976,2.646,2.785,2.811,3.412,3.053,2.929,2.970,2.953,2.348,3.026
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Primary_resources_total,19.419,20.025,20.387,21.346,21.869,21.994,22.706,20.757,20.709,21.739,21.158,22.586,22.666,25.086,25.693,25.954,27.386,28.054,28.245,31.325
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,"Property_income,_paid",0.549,0.593,0.718,0.879,0.997,0.961,1.172,0.461,0.282,0.296,0.302,0.293,0.297,0.301,0.321,0.275,0.420,0.319,0.186,0.225
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Primary_uses_total,0.549,0.593,0.718,0.879,0.997,0.961,1.172,0.461,0.282,0.296,0.302,0.293,0.297,0.301,0.321,0.275,0.420,0.319,0.186,0.225
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Balance_of_primary_incomes,18.871,19.432,19.669,20.467,20.872,21.034,21.534,20.296,20.427,21.442,20.856,22.293,22.369,24.785,25.372,25.679,26.967,27.734,28.060,31.100
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.158,4.519,4.656,4.745,4.753,4.782,5.209,5.698,6.012,6.366,6.525,6.529,6.638,7.245,7.101,7.130,7.580,8.226,8.876,9.572
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.327,0.358,0.365,0.393,0.263,0.410,0.407,0.338,0.297,0.433,0.513,0.460,0.504,0.492,0.482,0.490,0.541,0.532,0.487,0.398
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Secondary_resources_total,4.486,4.877,5.021,5.137,5.016,5.192,5.617,6.036,6.309,6.798,7.039,6.989,7.142,7.736,7.583,7.619,8.122,8.758,9.363,9.969
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",3.856,4.143,4.081,4.233,4.377,4.500,5.012,4.829,4.897,5.144,4.727,4.807,4.402,4.780,5.044,4.731,4.776,4.706,4.308,5.037
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,2.190,2.100,2.296,2.483,2.459,2.468,2.479,2.121,2.264,2.491,2.138,2.316,1.137,2.917,2.927,2.908,3.070,2.933,2.874,3.758
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.474,0.542,0.574,0.618,0.482,0.614,0.645,0.617,0.617,0.714,0.718,0.717,0.769,0.771,0.792,0.795,0.785,0.777,0.735,0.679
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Secondary_uses_total,6.520,6.785,6.951,7.335,7.318,7.583,8.136,7.568,7.779,8.349,7.583,7.841,6.308,8.468,8.763,8.433,8.631,8.416,7.918,9.474
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Balance_of_secondary_income,-2.035,-1.908,-1.930,-2.197,-2.302,-2.391,-2.519,-1.532,-1.470,-1.551,-0.545,-0.851,0.835,-0.732,-1.180,-0.813,-0.509,0.341,1.445,0.496
E01013890,Nottingham 004D,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,16.836,17.524,17.739,18.270,18.570,18.643,19.015,18.764,18.957,19.891,20.312,21.441,23.203,24.054,24.192,24.866,26.457,28.076,29.505,31.596
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Operating_surplus,1.798,1.842,1.767,1.898,2.058,1.884,1.932,1.764,1.530,1.499,1.615,1.563,1.846,1.933,2.099,2.166,2.359,2.400,2.544,2.682
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Mixed_income,0.907,0.880,0.893,0.944,1.060,1.088,1.113,1.149,1.234,1.283,1.389,1.603,1.755,1.943,2.201,2.206,2.639,2.864,2.993,3.167
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Compensation_of_employees,12.715,12.533,13.150,13.955,15.561,16.642,17.355,16.150,16.007,16.596,16.503,18.256,18.503,19.073,19.076,19.128,19.377,19.900,19.902,20.717
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,"Property_income,_received",2.966,2.527,2.814,3.174,3.325,3.918,3.783,2.914,2.924,3.088,2.840,3.047,3.190,3.693,3.273,3.187,3.051,2.868,2.260,2.963
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Primary_resources_total,18.385,17.782,18.624,19.972,22.003,23.532,24.184,21.976,21.696,22.466,22.346,24.469,25.294,26.641,26.650,26.687,27.425,28.032,27.699,29.529
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,"Property_income,_paid",0.589,0.570,0.714,0.895,1.093,1.102,1.326,0.507,0.309,0.320,0.337,0.333,0.345,0.341,0.357,0.317,0.470,0.366,0.221,0.270
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Primary_uses_total,0.589,0.570,0.714,0.895,1.093,1.102,1.326,0.507,0.309,0.320,0.337,0.333,0.345,0.341,0.357,0.317,0.470,0.366,0.221,0.270
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Balance_of_primary_incomes,17.796,17.212,17.910,19.077,20.911,22.430,22.857,21.469,21.387,22.146,22.010,24.136,24.950,26.301,26.292,26.370,26.955,27.667,27.478,29.259
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,5.322,5.309,5.537,5.792,6.246,6.686,7.250,7.770,8.168,7.780,8.594,8.725,9.288,9.572,9.224,8.740,9.767,9.456,9.690,10.275
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.351,0.344,0.363,0.400,0.288,0.470,0.461,0.372,0.325,0.467,0.572,0.523,0.585,0.557,0.536,0.564,0.606,0.609,0.579,0.478
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Secondary_resources_total,5.674,5.653,5.900,6.192,6.535,7.156,7.711,8.142,8.493,8.247,9.166,9.249,9.873,10.130,9.760,9.303,10.373,10.065,10.270,10.753
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",3.698,3.696,3.751,3.989,4.461,4.904,5.390,5.148,5.161,5.336,5.073,5.258,4.996,5.172,5.407,5.147,4.907,4.571,4.147,4.932
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,2.380,2.122,2.392,2.652,2.839,3.047,3.021,2.563,2.704,2.929,2.600,2.871,1.463,3.141,2.780,2.808,2.786,2.693,2.488,3.100
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.508,0.521,0.571,0.630,0.529,0.705,0.729,0.680,0.677,0.771,0.800,0.815,0.891,0.874,0.882,0.915,0.879,0.889,0.876,0.816
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Secondary_uses_total,6.587,6.339,6.714,7.271,7.829,8.656,9.140,8.390,8.542,9.036,8.474,8.945,7.350,9.187,9.069,8.869,8.572,8.153,7.510,8.847
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Balance_of_secondary_income,-0.913,-0.686,-0.814,-1.078,-1.294,-1.500,-1.429,-0.248,-0.049,-0.789,0.692,0.304,2.523,0.942,0.692,0.434,1.801,1.911,2.760,1.906
E01013891,Nottingham 004E,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,16.883,16.526,17.096,17.998,19.616,20.930,21.428,21.221,21.338,21.357,22.702,24.440,27.473,27.243,26.984,26.804,28.756,29.578,30.238,31.165
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Operating_surplus,1.502,1.539,1.477,1.586,1.674,1.533,1.572,1.415,1.228,1.219,1.331,1.289,1.444,1.512,1.696,1.727,1.881,1.914,2.029,2.139
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Mixed_income,1.655,1.575,1.535,1.613,1.628,1.563,1.533,1.510,1.621,1.605,1.687,1.709,1.724,1.615,1.781,1.700,2.221,2.390,2.527,2.624
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Compensation_of_employees,14.699,14.539,14.884,15.643,15.271,15.327,15.920,14.406,14.456,14.157,14.076,15.014,14.908,15.673,16.831,17.578,16.887,17.258,17.875,18.421
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,"Property_income,_received",5.361,4.583,4.978,5.560,5.098,5.639,5.314,3.980,4.044,4.034,3.710,3.837,3.936,4.564,4.048,4.262,3.666,3.421,2.870,3.381
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Primary_resources_total,23.217,22.235,22.873,24.402,23.671,24.062,24.340,21.311,21.349,21.015,20.804,21.848,22.012,23.364,24.356,25.267,24.655,24.983,25.301,26.565
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,"Property_income,_paid",0.623,0.641,0.788,0.972,1.075,1.025,1.229,0.478,0.294,0.296,0.315,0.303,0.310,0.309,0.322,0.277,0.415,0.317,0.196,0.238
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Primary_uses_total,0.623,0.641,0.788,0.972,1.075,1.025,1.229,0.478,0.294,0.296,0.315,0.303,0.310,0.309,0.322,0.277,0.415,0.317,0.196,0.238
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Balance_of_primary_incomes,22.595,21.595,22.085,23.429,22.596,23.036,23.111,20.833,21.054,20.719,20.489,21.546,21.702,23.056,24.034,24.990,24.240,24.667,25.106,26.327
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,6.281,6.386,6.617,6.871,6.548,6.590,6.949,7.315,7.710,7.501,7.834,7.994,8.135,8.310,8.515,8.879,8.725,9.960,11.833,13.429
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.371,0.387,0.400,0.435,0.284,0.437,0.427,0.350,0.310,0.433,0.535,0.475,0.525,0.505,0.483,0.493,0.535,0.527,0.513,0.421
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Secondary_resources_total,6.652,6.773,7.017,7.305,6.832,7.027,7.376,7.665,8.021,7.934,8.369,8.470,8.660,8.815,8.999,9.371,9.260,10.487,12.346,13.851
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",6.685,6.703,6.636,6.987,6.840,7.058,7.571,7.032,7.137,6.971,6.627,6.623,6.164,6.393,6.687,6.882,5.897,5.453,5.265,5.627
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,2.898,2.593,2.850,3.128,2.933,2.954,2.858,2.358,2.519,2.577,2.288,2.435,1.215,2.762,2.808,2.958,2.905,2.758,2.516,3.166
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.537,0.586,0.630,0.684,0.520,0.656,0.676,0.640,0.645,0.714,0.748,0.740,0.800,0.792,0.795,0.799,0.776,0.770,0.776,0.719
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Secondary_uses_total,10.120,9.881,10.116,10.800,10.293,10.667,11.105,10.030,10.302,10.262,9.663,9.798,8.180,9.947,10.290,10.640,9.578,8.981,8.557,9.512
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Balance_of_secondary_income,-3.468,-3.108,-3.099,-3.494,-3.461,-3.640,-3.729,-2.364,-2.281,-2.329,-1.294,-1.329,0.480,-1.131,-1.292,-1.269,-0.317,1.506,3.789,4.339
E01013892,Nottingham 001B,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,19.127,18.486,18.986,19.935,19.135,19.396,19.382,18.469,18.773,18.390,19.195,20.217,22.183,21.924,22.742,23.721,23.923,26.173,28.895,30.665
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Operating_surplus,1.650,1.691,1.622,1.742,1.482,1.357,1.520,1.415,1.228,1.179,1.288,1.246,1.420,1.536,1.696,1.727,1.881,1.914,2.029,2.139
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Mixed_income,0.974,0.969,0.944,0.928,0.944,0.942,0.987,1.060,1.123,1.177,1.107,1.160,1.325,1.522,1.734,1.783,2.030,2.191,2.280,2.402
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Compensation_of_employees,10.174,10.466,10.407,9.844,10.624,11.020,11.516,11.393,11.082,11.879,12.031,13.040,13.514,14.688,15.650,15.494,16.202,16.854,17.108,18.425
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,"Property_income,_received",1.971,1.752,1.855,1.874,1.900,2.170,2.097,1.720,1.696,1.857,1.742,1.825,1.951,2.332,2.081,2.043,2.110,2.074,1.729,2.190
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Primary_resources_total,14.769,14.877,14.828,14.388,14.950,15.489,16.119,15.589,15.128,16.092,16.167,17.271,18.210,20.079,21.161,21.046,22.222,23.033,23.146,25.156
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,"Property_income,_paid",0.469,0.479,0.571,0.640,0.762,0.740,0.897,0.372,0.221,0.235,0.251,0.246,0.264,0.271,0.291,0.249,0.367,0.286,0.174,0.213
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Primary_uses_total,0.469,0.479,0.571,0.640,0.762,0.740,0.897,0.372,0.221,0.235,0.251,0.246,0.264,0.271,0.291,0.249,0.367,0.286,0.174,0.213
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Balance_of_primary_incomes,14.300,14.398,14.256,13.748,14.189,14.749,15.222,15.217,14.907,15.858,15.916,17.025,17.947,19.808,20.871,20.797,21.855,22.747,22.972,24.943
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.012,4.184,4.181,3.970,4.096,4.296,4.656,5.381,5.555,5.404,5.988,5.962,6.049,5.879,5.593,6.059,6.609,7.054,7.162,7.335
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.280,0.289,0.290,0.286,0.201,0.316,0.312,0.272,0.233,0.343,0.426,0.387,0.447,0.443,0.436,0.442,0.473,0.476,0.457,0.377
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Secondary_resources_total,4.291,4.473,4.471,4.256,4.297,4.611,4.968,5.654,5.789,5.747,6.414,6.349,6.497,6.322,6.029,6.501,7.083,7.530,7.619,7.712
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",2.457,2.563,2.473,2.355,2.549,2.715,2.987,3.039,2.993,3.209,3.112,3.150,3.055,3.267,3.438,3.299,3.393,3.306,3.172,3.644
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.555,1.447,1.550,1.539,1.595,1.659,1.646,1.487,1.542,1.732,1.568,1.691,0.879,2.249,2.230,2.129,2.328,2.218,2.165,2.829
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.405,0.438,0.457,0.450,0.369,0.474,0.494,0.498,0.485,0.566,0.596,0.602,0.682,0.695,0.717,0.718,0.686,0.695,0.691,0.643
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Secondary_uses_total,4.417,4.448,4.480,4.344,4.513,4.848,5.127,5.024,5.020,5.506,5.276,5.443,4.617,6.211,6.385,6.146,6.408,6.219,6.029,7.117
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Balance_of_secondary_income,-0.126,0.025,-0.009,-0.088,-0.216,-0.237,-0.159,0.629,0.769,0.241,1.138,0.906,1.880,0.112,-0.356,0.355,0.675,1.311,1.590,0.595
E01013893,Nottingham 001C,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,14.174,14.422,14.248,13.661,13.972,14.512,15.063,15.847,15.676,16.098,17.054,17.931,19.827,19.919,20.514,21.153,22.530,24.058,24.562,25.538
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Operating_surplus,1.601,1.640,1.573,1.690,1.783,1.633,1.675,1.508,1.309,1.299,1.419,1.373,1.538,1.611,1.749,1.782,1.941,1.974,2.093,2.207
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Mixed_income,1.312,1.228,1.223,1.259,1.290,1.267,1.244,1.251,1.344,1.368,1.627,1.805,1.788,2.177,2.141,2.334,2.445,2.670,2.841,2.949
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Compensation_of_employees,15.986,15.345,15.971,16.316,16.148,16.493,17.106,15.679,15.669,15.740,14.959,16.500,16.236,16.814,17.336,17.052,17.037,17.694,18.377,19.193
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,"Property_income,_received",5.111,4.240,4.687,5.095,4.736,5.330,4.946,3.755,3.800,3.893,3.423,3.657,3.716,4.169,3.672,3.571,3.203,3.085,2.586,3.048
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Primary_resources_total,24.009,22.454,23.454,24.360,23.958,24.724,24.970,22.192,22.122,22.300,21.427,23.335,23.279,24.770,24.898,24.739,24.626,25.423,25.896,27.397
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,"Property_income,_paid",0.640,0.629,0.793,0.962,1.083,1.046,1.234,0.479,0.296,0.300,0.311,0.305,0.310,0.303,0.320,0.275,0.414,0.316,0.194,0.237
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Primary_uses_total,0.640,0.629,0.793,0.962,1.083,1.046,1.234,0.479,0.296,0.300,0.311,0.305,0.310,0.303,0.320,0.275,0.414,0.316,0.194,0.237
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Balance_of_primary_incomes,23.369,21.825,22.661,23.398,22.874,23.678,23.737,21.713,21.826,22.000,21.117,23.030,22.969,24.467,24.578,24.464,24.212,25.107,25.702,27.160
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,6.721,6.635,6.998,7.061,6.833,7.008,7.301,7.783,8.191,8.620,8.349,8.589,8.725,8.694,8.595,8.856,8.673,9.892,11.700,12.705
E01013894,Nottingham 001D,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.382,0.379,0.403,0.430,0.286,0.446,0.429,0.351,0.312,0.437,0.528,0.479,0.526,0.495,0.480,0.490,0.533,0.526,0.510,0.420
